03/24/18 13:19:33|FF2|||2|101|0|0|966
03/24/18 13:34:33|FF2|||2|101|0|0|1236
03/24/18 13:49:33|FF2|||3|101|0|0|1947
03/24/18 14:04:33|FF2|||4|101|0|0|2000
03/24/18 14:19:33|FF2|||4|101|0|0|2000
03/24/18 14:34:33|FF2|||4|101|0|0|1997
03/24/18 14:49:33|FF2|||4|101|0|0|2000
03/24/18 15:04:33|FF2|||4|101|0|0|2000
03/24/18 15:19:33|FF2|||2|101|0|0|2000
03/24/18 15:34:33|FF2|||3|101|0|0|2000
03/24/18 15:49:33|FF2|||2|101|0|0|2000
03/24/18 16:04:33|FF2|||2|101|0|0|2000
03/24/18 16:19:33||||||0|0|2000
03/24/18 16:34:33|FF2|||2|101|0|0|2000
03/24/18 16:49:33|FF2|||1|101|0|0|2000
03/24/18 17:04:33|FF2|||1|101|0|0|2000
03/24/18 17:19:33||||||0|0|2000
03/24/18 17:34:33|FF2|||0|101|0|0|2000
03/24/18 17:49:33||||||0|0|1550
03/24/18 18:04:33|FF2|||1|101|0|0|1100
03/24/18 18:19:33||||||0|0|620
03/24/18 18:34:33||||||0|0|380
03/24/18 18:49:33||||||0|0|260
03/24/18 19:04:33|FF2|||2|101|0|0|141
03/24/18 19:19:33||||||0|0|71
03/24/18 19:34:33|FF2|||3|101|0|0|1
03/24/18 19:49:33|FF2|||4|100|0|0|0
03/24/18 20:04:33|FF2|||3|100|0|0|0
03/24/18 20:19:33|FF2|||3|100|0|0|0
03/24/18 20:34:33|FF2|||4|100|0|0|0
03/24/18 20:49:33|FF2|||3|99|0|0|0
03/24/18 21:04:33|FF2|||1|99|0|0|0
03/24/18 21:19:33|FF2|||1|99|0|0|0
03/24/18 21:34:33||||||0|0|0
03/24/18 21:49:33|FF2|||2|99|0|0|0
03/24/18 22:04:33||||||0|0|0
03/24/18 22:19:33|FF2|||3|99|0|0|0
03/24/18 22:34:33|FF2|||3|98|0|0|0
03/24/18 22:49:33|FF2|||4|98|0|0|0
03/24/18 23:04:33|FF2|||1|98|0|0|0
03/24/18 23:19:33|FF2|||0|98|0|0|0
03/24/18 23:34:33||||||0|0|0
03/24/18 23:49:33|FF2|||0|98|0|0|0
03/25/18 00:04:33||||||0|0|0
03/25/18 00:19:33||||||0|0|0
